year,date,marz,settlement,members,weight,totincome
2010,2010-05-01,6,rural,2,13.225417323703429,34026.128803846295
2010,2010-05-01,6,rural,1,13.225417323703429,37083.69123189931
2010,2010-05-01,6,rural,2,13.225417323703429,16468.106606931025
2010,2010-05-01,6,rural,2,13.225417323703429,30790.122214586023
2010,2010-05-01,6,rural,3,13.225417323703429,30163.08943221535
2010,2010-05-01,6,rural,8,13.225417323703429,163628.60358111095
2010,2010-05-01,6,rural,4,13.225417323703429,63853.496209899095
2010,2010-05-01,6,rural,6,13.225417323703429,126497.74937352222
2010,2010-05-01,6,rural,5,163.91772867644139,102663.49840056946
2010,2010-05-01,6,rural,5,163.91772867644139,200881.39660733475
2010,2010-05-01,6,rural,1,163.91772867644139,45533.188940799984
2010,2010-05-01,6,rural,2,163.91772867644139,66827.92158858111
2010,2010-05-01,6,rural,4,163.91772867644139,61320.29903506563
2010,2010-05-01,6,rural,2,163.91772867644139,86303.59337298259
2010,2010-05-01,6,rural,1,163.91772867644139,54558.172309547386
2010,2010-05-01,6,rural,5,163.91772867644139,76049.22281784334
2010,2010-05-01,6,urban,5,176.0625,59262.96151551502
2010,2010-05-01,6,urban,4,176.0625,102018.53260651807
2010,2010-05-01,6,urban,2,176.0625,33529.28407200205
2010,2010-05-01,6,urban,5,176.0625,75161.23451898205
2010,2010-05-01,6,urban,4,176.0625,71899.01445228774
2010,2010-05-01,6,urban,1,176.0625,57885.81938084214
2010,2010-05-01,6,urban,6,176.0625,85036.8573194391
2010,2010-05-01,6,urban,3,176.0625,34029.16175560801
2010,2010-05-01,7,rural,2,131.23094919830137,30224.780584205895
2010,2010-05-01,7,rural,6,131.23094919830137,184967.56118658977
2010,2010-05-01,7,rural,2,131.23094919830137,23299.105807489905
2010,2010-05-01,7,rural,3,131.23094919830137,102431.99129133094
2010,2010-05-01,7,rural,4,131.23094919830137,26108.8833174392
2010,2010-05-01,7,rural,7,131.23094919830137,74224.7805842059
2010,2010-05-01,7,rural,2,131.23094919830137,76666.66666666667
2010,2010-05-01,7,rural,2,131.23094919830137,42000
2010,2010-05-01,7,urban,7,84.80208333333333,200000
2010,2010-05-01,7,urban,5,84.80208333333333,230000
2010,2010-05-01,7,urban,5,84.80208333333333,143372.09421559068
2010,2010-05-01,7,urban,2,84.80208333333333,24376.051475089997
2010,2010-05-01,7,urban,2,84.80208333333333,84526.00260618905
2010,2010-05-01,7,urban,6,84.80208333333333,25000
2010,2010-05-01,7,urban,3,84.80208333333333,160604.1654432482
2010,2010-05-01,7,urban,1,84.80208333333333,50585.717837563716
2010,2010-05-01,7,rural,7,5.949136363656329,172269.81518807675
2010,2010-05-01,7,rural,7,5.949136363656329,190180.83581507416
2010,2010-05-01,7,rural,7,5.949136363656329,235638.01457236375
2010,2010-05-01,7,rural,8,5.949136363656329,102073.69547522475
2010,2010-05-01,7,rural,4,5.949136363656329,65965.07152681661
2010,2010-05-01,7,rural,5,5.949136363656329,254269.70343302036
2010,2010-05-01,7,rural,5,5.949136363656329,114340.19309508463
2010,2010-05-01,7,rural,5,5.949136363656329,59822.044916833154
2010,2010-05-01,7,rural,7,13.151875287826156,325443.7873520675
2010,2010-05-01,7,rural,6,13.151875287826156,136159.76719670842
2010,2010-05-01,7,rural,3,13.151875287826156,156816.25970650825
2010,2010-05-01,7,rural,3,13.151875287826156,123620.74526734592
2010,2010-05-01,7,rural,2,13.151875287826156,95349.1160502612
2010,2010-05-01,7,rural,1,13.151875287826156,83164.43050824317
2010,2010-05-01,7,rural,1,13.151875287826156,71559.09165510577
2010,2010-05-01,7,rural,4,13.151875287826156,159840.2390532318
2010,2010-05-01,7,urban,4,141.9375,124601.26803821712
2010,2010-05-01,7,urban,4,141.9375,100254.03679052477
2010,2010-05-01,7,urban,3,141.9375,45331.10643038381
2010,2010-05-01,7,urban,3,141.9375,126023.3468584252
2010,2010-05-01,7,urban,7,141.9375,100164.08395967635
2010,2010-05-01,7,urban,5,141.9375,90000
2010,2010-05-01,7,urban,6,141.9375,141454.63689513097
2010,2010-05-01,7,urban,3,141.9375,83333.33333333333
2010,2010-05-01,7,urban,5,78.86458333333334,35000
2010,2010-05-01,7,urban,6,78.86458333333334,82054.81016941438
2010,2010-05-01,7,urban,3,78.86458333333334,131994.07175137385
2010,2010-05-01,7,urban,8,78.86458333333334,100324.43843278148
2010,2010-05-01,7,urban,4,78.86458333333334,154000
2010,2010-05-01,7,urban,1,78.86458333333334,46565.70504007059
2010,2010-05-01,7,urban,4,78.86458333333334,95000
2010,2010-05-01,7,urban,4,78.86458333333334,108000
2010,2010-05-01,7,rural,6,131.23094919830137,125791.8358379813
2010,2010-05-01,7,rural,5,131.23094919830137,172472.62858343564
2010,2010-05-01,7,rural,5,131.23094919830137,134739.47711051934
2010,2010-05-01,7,rural,5,131.23094919830137,16602.416110087615
2010,2010-05-01,7,rural,7,131.23094919830137,215041.66666666666
2010,2010-05-01,7,rural,2,131.23094919830137,52011.80372011965
2010,2010-05-01,7,rural,6,131.23094919830137,184749.8789078469
2010,2010-05-01,7,rural,6,131.23094919830137,149849.8789078469
2010,2010-05-01,7,urban,10,152.32291666666669,61125
2010,2010-05-01,7,urban,5,152.32291666666669,57000
2010,2010-05-01,7,urban,6,152.32291666666669,135000
2010,2010-05-01,7,urban,8,152.32291666666669,73941.41249692011
2010,2010-05-01,7,urban,4,152.32291666666669,91443.78735206746
2010,2010-05-01,7,urban,7,152.32291666666669,119331.3620562024
2010,2010-05-01,7,urban,6,152.32291666666669,100000
2010,2010-05-01,7,urban,7,152.32291666666669,84440.2453736416
2010,2010-05-01,8,urban,5,141.74652777777786,47333.33333333333
2010,2010-05-01,8,urban,6,141.74652777777786,152000
2010,2010-05-01,8,urban,5,141.74652777777786,101500
2010,2010-05-01,8,urban,3,141.74652777777786,78333.33333333333
2010,2010-05-01,8,urban,1,141.74652777777786,28131.204590442587
2010,2010-05-01,8,urban,9,141.74652777777786,98000
2010,2010-05-01,8,urban,2,141.74652777777786,28000
2010,2010-05-01,8,urban,4,141.74652777777786,65000
2010,2010-05-01,8,urban,13,141.74652777777786,93931.26184131173
2010,2010-05-01,8,urban,4,141.74652777777786,117316.67089013802
2010,2010-05-01,8,urban,3,141.74652777777786,20550.528916566636
2010,2010-05-01,8,urban,5,141.74652777777786,202511.00720440134
2010,2010-05-01,8,urban,4,141.74652777777786,34154.265489465884
2010,2010-05-01,8,urban,6,141.74652777777786,75743.54708105698
2010,2010-05-01,8,urban,9,141.74652777777786,145845.76825649274
2010,2010-05-01,8,urban,3,141.74652777777786,29123.51161485168
2010,2010-05-01,8,urban,6,141.74652777777786,104500
2010,2010-05-01,8,urban,7,141.74652777777786,84500
2010,2010-05-01,8,urban,6,141.74652777777786,170000
2010,2010-05-01,8,urban,3,141.74652777777786,59191.480308709906
2010,2010-05-01,8,urban,4,141.74652777777786,117443.78735206746
2010,2010-05-01,8,urban,5,141.74652777777786,88443.78735206746
2010,2010-05-01,8,urban,5,141.74652777777786,177500
2010,2010-05-01,8,urban,5,141.74652777777786,68000
2010,2010-05-01,8,rural,4,137.23930691546542,174165.010481492
2010,2010-05-01,8,rural,6,137.23930691546542,209494.39288174675
2010,2010-05-01,8,rural,5,137.23930691546542,256598.20052360024
2010,2010-05-01,8,rural,5,137.23930691546542,133753.8849063839
2010,2010-05-01,8,rural,3,137.23930691546542,84119.4876443498
2010,2010-05-01,8,rural,6,137.23930691546542,156870.2123448038
2010,2010-05-01,8,rural,4,137.23930691546542,66958.76691973952
2010,2010-05-01,8,rural,3,137.23930691546542,90731.58498756774
2010,2010-05-01,8,rural,5,137.23930691546542,67826.1155526715
2010,2010-05-01,8,rural,4,137.23930691546542,145442.6641411808
2010,2010-05-01,8,rural,5,137.23930691546542,123523.8486050188
2010,2010-05-01,8,rural,4,137.23930691546542,47083.669429108806
2010,2010-05-01,8,rural,2,137.23930691546542,38691.463146530514
2010,2010-05-01,8,rural,10,137.23930691546542,107551.63210617981
2010,2010-05-01,8,rural,6,137.23930691546542,58708.238658436196
2010,2010-05-01,8,rural,4,137.23930691546542,156760.08766753887
2010,2010-05-01,8,urban,5,66.3854166666667,224000
2010,2010-05-01,8,urban,7,66.3854166666667,109000
2010,2010-05-01,8,urban,1,66.3854166666667,34775
2010,2010-05-01,8,urban,4,66.3854166666667,77000
2010,2010-05-01,8,urban,10,66.3854166666667,294000
2010,2010-05-01,8,urban,4,66.3854166666667,77000
2010,2010-05-01,8,urban,7,66.3854166666667,157887.57470413492
2010,2010-05-01,8,urban,9,66.3854166666667,199000
2010,2010-05-01,8,rural,3,6.112091674475854,44269.25192529899
2010,2010-05-01,8,rural,5,6.112091674475854,140800.13006537606
2010,2010-05-01,8,rural,3,6.112091674475854,107014.58258257303
2010,2010-05-01,8,rural,4,6.112091674475854,88817.06477018526
2010,2010-05-01,8,rural,4,6.112091674475854,145182.3405435875
2010,2010-05-01,8,rural,4,6.112091674475854,68964.43355424871
2010,2010-05-01,8,rural,5,6.112091674475854,63093.7164195255
2010,2010-05-01,8,rural,2,6.112091674475854,127748.57590523564
2010,2010-05-01,8,rural,5,7.985971221779918,157121.33532832633
2010,2010-05-01,8,rural,3,7.985971221779918,140631.30862554605
2010,2010-05-01,8,rural,6,7.985971221779918,134769.670208449
2010,2010-05-01,8,rural,5,7.985971221779918,269030.43469047407
2010,2010-05-01,8,rural,8,7.985971221779918,214167.65900186825
2010,2010-05-01,8,rural,5,7.985971221779918,158045.23197743483
2010,2010-05-01,8,rural,5,7.985971221779918,124484.03396017182
2010,2010-05-01,8,rural,4,7.985971221779918,168907.4846356509
2010,2010-05-01,9,urban,3,121.3125,200000
2010,2010-05-01,9,urban,4,121.3125,175000
2010,2010-05-01,9,urban,3,121.3125,100000
2010,2010-05-01,9,urban,1,121.3125,40000
2010,2010-05-01,9,urban,2,121.3125,120000
2010,2010-05-01,9,urban,3,121.3125,80000
2010,2010-05-01,9,urban,1,121.3125,32000
2010,2010-05-01,9,urban,4,121.3125,192000
2010,2010-05-01,9,rural,3,9.883656398395994,71431.28199933881
2010,2010-05-01,9,rural,1,9.883656398395994,77469.74641278666
2010,2010-05-01,9,rural,2,9.883656398395994,57862.73116120806
2010,2010-05-01,9,rural,7,9.883656398395994,139271.40935207106
2010,2010-05-01,9,rural,4,9.883656398395994,38861.39512449448
2010,2010-05-01,9,rural,6,9.883656398395994,177770.5950759909
2010,2010-05-01,9,rural,4,9.883656398395994,74462.43363320957
2010,2010-05-01,9,rural,5,9.883656398395994,41845.169574358224
2010,2010-05-01,9,rural,4,119.00563864122009,159439.2182609952
2010,2010-05-01,9,rural,5,119.00563864122009,134823.95345633817
2010,2010-05-01,9,rural,4,119.00563864122009,119476.03767561528
2010,2010-05-01,9,rural,6,119.00563864122009,126441.73985744973
2010,2010-05-01,9,rural,2,119.00563864122009,51511.19306964556
2010,2010-05-01,9,rural,5,119.00563864122009,178188.364145138
2010,2010-05-01,9,rural,1,119.00563864122009,55133.3406419444
2010,2010-05-01,9,rural,8,119.00563864122009,189253.88806495233
2010,2010-05-01,9,urban,7,53.14583333333332,649675.7685002857
2010,2010-05-01,9,urban,2,53.14583333333332,66446.03496678223
2010,2010-05-01,9,urban,5,53.14583333333332,245248.93734283262
2010,2010-05-01,9,urban,7,53.14583333333332,173271.35928923282
2010,2010-05-01,9,urban,4,53.14583333333332,276095.316008065
2010,2010-05-01,9,urban,5,53.14583333333332,138018.30112640094
2010,2010-05-01,9,urban,5,53.14583333333332,212624.13351580675
2010,2010-05-01,9,urban,3,53.14583333333332,108171.14805321883
2010,2010-05-01,9,urban,4,85.9270833333333,277449.7989384035
2010,2010-05-01,9,urban,4,85.9270833333333,240108.8833174392
2010,2010-05-01,9,urban,4,85.9270833333333,280443.7873520675
2010,2010-05-01,9,urban,6,85.9270833333333,171049.696074872
2010,2010-05-01,9,urban,2,85.9270833333333,500044.37873520673
2010,2010-05-01,9,urban,5,85.9270833333333,200133.13620562025
2010,2010-05-01,9,urban,3,85.9270833333333,380000
2010,2010-05-01,9,urban,2,85.9270833333333,104000
2010,2010-05-01,10,rural,4,6.541531703599712,126146.88575777404
2010,2010-05-01,10,rural,2,6.541531703599712,39698.83047637243
2010,2010-05-01,10,rural,5,6.541531703599712,93185.82567704999
2010,2010-05-01,10,rural,5,6.541531703599712,54118.6810762775
2010,2010-05-01,10,rural,5,6.541531703599712,107258.98044400492
2010,2010-05-01,10,rural,4,6.541531703599712,79212.91177767937
2010,2010-05-01,10,rural,2,6.541531703599712,92463.41143636419
2010,2010-05-01,10,rural,5,6.541531703599712,138642.7320453268
2010,2010-05-01,10,urban,5,29.927083333333325,62910.83395137885
2010,2010-05-01,10,urban,1,29.927083333333325,26754.438498514697
2010,2010-05-01,10,urban,4,29.927083333333325,64467.20501251699
2010,2010-05-01,10,urban,9,29.927083333333325,99720.19835093156
2010,2010-05-01,10,urban,4,29.927083333333325,60873.30653542654
2010,2010-05-01,10,urban,4,29.927083333333325,57413.27973751975
2010,2010-05-01,10,urban,2,29.927083333333325,87063.63480215165
2010,2010-05-01,10,urban,4,29.927083333333325,164786.67011944496
2010,2010-05-01,10,urban,1,29.927083333333325,60533.333333333336
2010,2010-05-01,10,urban,7,29.927083333333325,454000
2010,2010-05-01,10,urban,2,29.927083333333325,61536.70019059246
2010,2010-05-01,10,urban,2,29.927083333333325,19500
2010,2010-05-01,10,urban,5,29.927083333333325,289890.84771563567
2010,2010-05-01,10,urban,4,29.927083333333325,78653.01792932616
2010,2010-05-01,10,urban,7,29.927083333333325,92520.14464894879
2010,2010-05-01,10,urban,4,29.927083333333325,300000
2010,2010-05-01,10,rural,5,81.56830979532448,53279.51028924487
2010,2010-05-01,10,rural,4,81.56830979532448,40597.18686846309
2010,2010-05-01,10,rural,1,81.56830979532448,31895.24541105324
2010,2010-05-01,10,rural,6,81.56830979532448,130016.20047781295
2010,2010-05-01,10,rural,2,81.56830979532448,67514.89963305168
2010,2010-05-01,10,rural,6,81.56830979532448,116932.99113354273
2010,2010-05-01,10,rural,1,81.56830979532448,38654.23043032197
2010,2010-05-01,10,rural,5,81.56830979532448,116242.7931079416
2010,2010-05-01,11,rural,8,102.32067626244319,129962.31538518226
2010,2010-05-01,11,rural,3,102.32067626244319,52041.700291419504
2010,2010-05-01,11,rural,4,102.32067626244319,139189.43405337262
2010,2010-05-01,11,rural,5,102.32067626244319,111279.2043829473
2010,2010-05-01,11,rural,7,102.32067626244319,218350.2059768701
2010,2010-05-01,11,rural,1,102.32067626244319,58000.797501025154
2010,2010-05-01,11,rural,4,102.32067626244319,101395.49091068155
2010,2010-05-01,11,rural,2,102.32067626244319,139916.11272345815
2010,2010-05-01,11,rural,6,5.729041224100962,71728.6429621299
2010,2010-05-01,11,rural,6,5.729041224100962,179412.99848219752
2010,2010-05-01,11,rural,4,5.729041224100962,76799.55777079001
2010,2010-05-01,11,rural,4,5.729041224100962,77571.46885980506
2010,2010-05-01,11,rural,3,5.729041224100962,125163.70131277699
2010,2010-05-01,11,rural,5,5.729041224100962,27495.77386689499
2010,2010-05-01,11,rural,8,5.729041224100962,87533.53822553826
2010,2010-05-01,11,rural,4,5.729041224100962,61292.561418035315
2010,2010-05-01,11,urban,8,53.15625,270601.96976022533
2010,2010-05-01,11,urban,2,53.15625,126338.01614702353
2010,2010-05-01,11,urban,5,53.15625,112643.98447978056
2010,2010-05-01,11,urban,3,53.15625,96230.76279506084
2010,2010-05-01,11,urban,4,53.15625,165363.9407626323
2010,2010-05-01,11,urban,4,53.15625,104243.72270856467
2010,2010-05-01,11,urban,1,53.15625,40312.682754396694
2010,2010-05-01,11,urban,2,53.15625,135104.91591431104
2010,2010-05-01,11,rural,2,16.060278623430168,50858.32801342058
2010,2010-05-01,11,rural,7,16.060278623430168,116796.15718525427
2010,2010-05-01,11,rural,6,16.060278623430168,136577.89317237807
2010,2010-05-01,11,rural,4,16.060278623430168,58917.43788891526
2010,2010-05-01,11,rural,3,16.060278623430168,35862.77189320677
2010,2010-05-01,11,rural,5,16.060278623430168,138592.33682498458
2010,2010-05-01,11,rural,6,16.060278623430168,80153.933334748
2010,2010-05-01,11,rural,1,16.060278623430168,68160.07719872115
2010,2010-05-01,11,rural,1,102.32067626244319,23686.442579304967
2010,2010-05-01,11,rural,2,102.32067626244319,127263.9705502052
2010,2010-05-01,11,rural,2,102.32067626244319,98865.62181640591
2010,2010-05-01,11,rural,5,102.32067626244319,118399.35189737922
2010,2010-05-01,11,rural,2,102.32067626244319,97993.26074692083
2010,2010-05-01,11,rural,6,102.32067626244319,62895.34473885037
2010,2010-05-01,11,rural,5,102.32067626244319,115607.330418907
2010,2010-05-01,11,rural,5,102.32067626244319,261349.33438064327
2010,2010-05-01,11,urban,2,88.77083333333333,67318.6641305548
2010,2010-05-01,11,urban,8,88.77083333333333,100736.2136115576
2010,2010-05-01,11,urban,1,88.77083333333333,30932.52956197139
2010,2010-05-01,11,urban,6,88.77083333333333,138665.68102810121
2010,2010-05-01,11,urban,5,88.77083333333333,297665.6810281012
2010,2010-05-01,11,urban,4,88.77083333333333,161388.0847040369
2010,2010-05-01,11,urban,4,88.77083333333333,33700.59379168884
2010,2010-05-01,11,urban,5,88.77083333333333,261665.68102810121
2010,2010-06-01,1,Yerevan,4,21.041666666666654,146809.96827392225
2010,2010-06-01,1,Yerevan,3,21.041666666666654,153156.66317603173
2010,2010-06-01,1,Yerevan,6,21.041666666666654,300000
2010,2010-06-01,1,Yerevan,6,21.041666666666654,121500
2010,2010-06-01,1,Yerevan,6,21.041666666666654,240000
2010,2010-06-01,1,Yerevan,4,21.041666666666654,50846.873925277854
2010,2010-06-01,1,Yerevan,5,21.041666666666654,157310.75910562003
2010,2010-06-01,1,Yerevan,6,21.041666666666654,190375.40421639086
2010,2010-06-01,1,Yerevan,3,278.9166666666665,107000
2010,2010-06-01,1,Yerevan,10,278.9166666666665,268000
2010,2010-06-01,1,Yerevan,4,278.9166666666665,229400
2010,2010-06-01,1,Yerevan,4,278.9166666666665,113801.64252355424
2010,2010-06-01,1,Yerevan,5,278.9166666666665,83233.33333333333
2010,2010-06-01,1,Yerevan,5,278.9166666666665,167099.37406524294
2010,2010-06-01,1,Yerevan,9,278.9166666666665,172386.45963094468
